id,value1,value2,category
8070,-0.8784672381207488,98,A
8071,1.1887019745939964,33,B
8072,0.10271420057293802,19,C
8073,0.7733301898064647,90,C
8074,0.8348074764601039,86,C
8075,0.42626346481680516,74,A
8076,0.8106698522621986,89,A
8077,1.1391832506331627,8,A
8078,-0.795580625397151,83,C
8079,-1.7854807943353541,24,B
8080,-0.343690667359322,28,C
8081,-0.43798123480698464,53,B
8082,1.560521995606773,45,C
8083,-0.5648951893941069,54,A
8084,0.964789951027865,78,B
8085,1.539418186965578,24,B
8086,-0.9009831499224472,82,A
8087,1.0222745539007543,37,B
8088,0.6005837286008044,60,C
8089,-0.9357423401210165,24,B
8090,0.3118887677059913,98,B
8091,-0.8354222416996167,76,C
8092,0.030387088068617358,23,B
8093,0.741248557205151,9,C
8094,-0.9475474575920853,32,C
8095,-0.20082486314325704,83,A
8096,-1.5149548683790641,90,B
8097,-0.9841124894427333,33,B
8098,1.2580805879069232,70,B
8099,1.4043026088430801,57,C
8100,-0.7182613095331036,92,C
8101,1.146677854359458,90,C
8102,0.5367732297252945,67,C
8103,0.2219661213850951,53,C
8104,1.8240513560002882,88,B
8105,0.2723578333016079,47,B
8106,0.46923881974326104,18,B
8107,-0.9456162481961595,25,B
8108,-1.6027251432068232,40,A
8109,-0.13914830131225864,58,C
8110,-0.2838275696708056,32,A
8111,1.0134695729674787,49,B
8112,0.08222285274241123,77,C
8113,1.7657823288559233,80,C
8114,0.8716664491062345,75,B
8115,0.6912779142913157,29,A
8116,-0.26919016640834764,89,C
8117,1.1036762954412913,54,C
8118,-0.1921160144524961,95,B
8119,-0.45253997458278244,52,C
8120,0.3395657679375998,60,C
8121,-1.1352075242004025,86,C
8122,-0.7059484113761136,82,A
8123,-1.473344523665947,96,B
8124,0.12564388020358186,45,C
8125,0.09661228930940577,52,C
8126,-0.513509263262188,72,A
8127,0.947937723101863,33,B
8128,2.3585444627608263,82,B
8129,1.4095144776463329,37,A
8130,0.09477472321853815,86,B
8131,0.9274051612459236,86,B
8132,0.23311715614658657,48,A
8133,-0.3870133057709751,34,C
8134,-0.9897954230673269,11,C
8135,-0.11943555132877333,31,C
8136,1.1692951004992576,85,B
8137,0.12423327022692901,4,B
8138,0.0007947450779104195,88,C
8139,-0.6358070496135295,15,C
8140,-0.48719623345753993,14,A
8141,1.1599783208479288,58,B
8142,-0.1235284281727619,26,A
8143,0.033128504006685974,45,C
8144,-0.9220653897202908,19,B
8145,1.8244096985146152,96,C
8146,-0.13252126499630623,43,B
8147,0.9551444324903527,90,A
8148,-0.7442175217260718,87,C
8149,-0.3797330330468606,75,C
8150,-0.5733991284187402,25,A
8151,-1.4450830679888487,69,A
8152,-0.6111563879908394,23,C
8153,0.6317833024012689,36,A
8154,1.0162310343141008,22,C
8155,0.37341737421491916,81,B
8156,-0.0627518229726032,27,C
8157,1.192213987036136,52,C
8158,-0.15804974029079197,40,A
8159,1.759398937308456,93,C
8160,-0.02800292028384153,6,B
8161,0.6356547916044354,35,C
8162,1.1690388313662061,8,B
8163,-0.17684689515670493,47,B
8164,1.2959468870647959,18,C
8165,-0.21313636829579005,35,C
8166,1.9397259320033708,43,B
8167,1.2893353755902999,60,A
8168,-1.3486952122464324,56,C
8169,0.07271261354981202,59,A
8170,-1.2397114308874662,62,B
8171,-2.410910584519449,36,C
8172,0.5641912632052369,9,C
8173,0.0720475068349387,92,B
8174,1.106326625973602,36,B
8175,0.9617333246970238,34,B
8176,0.41098984052764054,91,B
8177,1.8089273715388248,90,A
8178,-0.34076119382879894,86,C
8179,1.2901850606756158,22,A
8180,0.5678702607313424,24,B
8181,-0.17437887147456688,34,A
8182,-0.07945096832361208,63,C
8183,-0.4258649621635652,4,C
8184,-0.23297359567118436,87,C
8185,1.692207461756372,68,A
8186,2.8060412722822186,14,B
8187,-1.3086248922981405,65,B
8188,-1.5780066067344583,94,C
8189,0.15584126390892808,36,C
8190,-1.4600825690252484,80,B
8191,0.5255676871721007,83,C
8192,0.41709220216060333,74,A
8193,0.037045433360045184,64,C
8194,-0.9388882075342494,57,A
8195,-1.6378562847636042,3,A
8196,0.4333073623964646,10,C
8197,-0.3250356572197381,63,A
8198,-2.488304991295525,78,A
8199,0.4431595666390248,78,A
8200,1.4798591585117113,7,B
8201,-0.3547701013217903,77,B
8202,1.4959992647773588,85,C
8203,0.7345890323452106,31,B
8204,0.7202798052214022,91,B
8205,0.11245693110813797,89,B
8206,-2.1258188501225095,31,C
8207,0.9922657729989143,89,A
8208,1.0533936789170122,39,B
8209,-0.7569777538059346,4,B
8210,0.9334170538705474,35,B
8211,0.5417300211755253,41,A
8212,0.0654293624568246,47,A
8213,1.0667279862935881,85,B
8214,-1.2314673491283736,88,C
8215,0.9683464086937402,83,B
8216,1.845674887217098,17,B
8217,1.0853127116038226,9,C
8218,0.36600264283833833,49,C
8219,0.5328204883871365,2,C
8220,2.4929139458934415,85,A
8221,-0.4933122803487871,17,C
8222,-0.38097068058214256,15,A
8223,2.4789552360138902,36,B
8224,-0.8067544296532678,58,A
8225,0.5480110071781605,56,B
8226,1.3800364996307855,85,B
8227,1.1141501888240948,23,C
8228,0.2243858780326542,77,A
8229,-0.9170435866459794,42,C
8230,-0.6878309176160848,84,A
8231,-0.9934639162973207,45,A
8232,2.2811765653864704,15,B
8233,-1.198185833559511,68,A
8234,-0.49581034919170863,49,B
8235,-0.2602073512799336,59,B
8236,1.1791366104620364,61,A
8237,-0.7886326508148525,43,C
8238,0.8434840348315131,88,B
8239,0.1023245930509879,22,B
8240,-1.5079832735348846,87,A
8241,1.1456501749479813,69,A
8242,-0.7648350290831936,13,B
8243,-0.543863829125178,50,A
8244,-0.9800097230865611,36,A
8245,-0.7022035054977462,89,C
8246,-0.08292007813065837,8,B
8247,-1.4383560515804545,55,B
8248,0.9873832515086112,95,C
8249,-0.4416706878842268,28,C
8250,1.5392886200485487,52,B
8251,0.21831105644175497,39,C
8252,-1.3532238063462263,42,A
8253,-0.34945484532961923,96,B
8254,0.15602919456196862,99,B
8255,0.4720141297981659,40,A
8256,-1.2731160536826849,46,B
8257,0.4763574177727813,52,C
8258,0.5283641567932199,94,A
8259,0.8539699809926681,70,B
8260,0.36296632961876174,35,C
8261,-1.2867314514722499,73,A
8262,0.6003772940041547,26,B
8263,-0.6475852720387748,95,B
8264,-0.41820142217632195,36,C
8265,-0.7206589191973063,28,A
8266,0.5691566204024645,41,C
8267,-0.2722198033973094,89,A
8268,-0.08037484333128,39,C
8269,1.4809771936967626,78,B
8270,-0.24405665710017355,38,B
8271,1.042030357452043,44,B
8272,0.8243278346256462,41,C
8273,-1.0782762661739405,4,A
8274,-1.1470770109149102,42,B
8275,-0.49699515448489,53,C
8276,-0.3591663030283401,37,C
8277,2.0567675482805736,11,C
8278,-0.5876149293535435,36,A
8279,-0.32325334395426386,5,A
8280,-0.17654718383442075,53,B
8281,0.3658646704058821,56,A
8282,-1.0770973894887526,9,C
8283,1.4063733499731697,34,A
8284,1.2416964571612763,96,B
8285,-0.1681702541587255,29,B
8286,0.3117552638852212,56,A
8287,0.7269609293992232,14,A
8288,0.4385798695398203,56,C
8289,-0.3898127642051072,81,B
8290,0.2521781664125391,85,A
8291,1.1248711399341924,99,C
8292,0.7432899192736317,62,C
8293,0.7196082316831268,66,B
8294,-0.1301556994743649,79,A
8295,1.9247006062545933,28,B
8296,-0.26303233183515295,70,A
8297,-0.3023127398464963,10,C
8298,-0.9958152884571886,95,C
8299,0.596838920501092,88,B
8300,0.8526888248311802,1,C
8301,0.3234347932317114,82,B
8302,-1.9910125208319727,95,B
8303,-0.5370413890778027,80,A
8304,1.8516853510099704,61,A
8305,-1.3566965362186942,16,C
8306,-0.20905432684706077,15,A
8307,0.4471962514508112,56,A
8308,0.7472671700090285,35,C
8309,-0.15461530797565162,13,A
8310,-0.9213669428111296,92,B
8311,-0.9050914358050833,26,A
8312,0.5873295942910707,33,B
8313,0.8997879997678107,93,A
8314,-0.13537410329727467,97,B
8315,-0.26080331613675983,88,A
8316,0.43078594320626473,96,B
8317,-0.1868209232878579,42,A
8318,-0.6504186719834152,59,A
8319,-0.31847454705530037,19,C
8320,-0.16772804454001647,95,A
8321,0.5793104457862356,99,A
8322,0.34060312939288,3,B
8323,0.703830754133383,78,A
8324,-0.6192233897263958,21,B
8325,-0.2520251598652792,51,A
8326,-1.2534927865508931,68,C
8327,0.8476464968224307,31,C
8328,-0.04050298183803283,22,C
8329,0.6642519671934446,69,B
8330,-0.5165006427250473,37,A
8331,-0.6025497363171377,21,B
8332,-0.8413969321476596,54,C
8333,0.4322301831403109,54,B
8334,-0.03492130022790961,80,C
8335,0.4480513138757887,55,B
8336,-1.2405105672754664,9,A
8337,-0.5607340862824833,66,A
8338,-0.8914023812001165,83,B
8339,0.28146356143172596,35,C
8340,-0.9826684669750363,61,B
8341,0.5428565403351184,29,A
8342,1.610639368953075,54,B
8343,0.4392804254963687,20,A
8344,-1.2981398397221433,43,B
8345,-0.6420646005211752,88,A
8346,-1.3400503661865673,66,B
8347,-0.8273819676619065,67,B
8348,0.01823014304089368,42,C
8349,-0.17440022221469645,13,C
8350,0.5121015928534606,44,C
8351,0.7485267324893806,61,A
8352,-1.4039741107369605,57,B
8353,-0.42902779611819036,5,A
8354,-0.13446738440985276,66,A
8355,-0.14728171834091539,53,B
8356,0.1886503340062921,37,C
8357,-0.16807245714568592,42,A
8358,1.0059338755473826,68,B
8359,0.502427432855688,16,B
8360,-0.37240026908345225,20,A
8361,-1.198995951670924,99,B
8362,-1.719082808042355,93,A
8363,-0.458900507341699,50,C
8364,-0.10426358940146754,64,C
8365,-0.7429911000334395,32,C
8366,1.226967481015355,6,A
8367,-1.272736260325488,80,B
8368,-0.43143804369937555,7,C
8369,-0.09259402040678243,25,C
8370,0.8891595823021825,55,B
8371,-0.2180152266099793,56,C
8372,-1.4068767883483237,8,A
8373,-1.1006151628681486,61,C
8374,-1.8031639781029773,44,B
8375,0.03363764279578104,63,B
8376,-0.32437056516592816,40,B
8377,-0.7361233886271,3,A
8378,-0.8782721295523014,62,B
8379,-0.3712292187178582,5,A
8380,1.0142087136351488,39,B
8381,0.5974978110500843,80,A
8382,-0.8162886053866673,80,C
8383,0.6265187375652236,85,C
8384,0.23417528290027464,94,C
8385,0.9126401378261392,19,A
8386,-0.12105879128621941,10,A
8387,1.0180121481362172,46,A
8388,-2.2505299677394532,31,C
8389,1.0882727591160035,48,A
8390,-1.5624761611958788,12,A
8391,0.7023660900255794,3,C
8392,0.6187758167206528,61,B
8393,1.3033099854775785,77,B
8394,-0.49130634090864894,16,B
8395,-0.9744863124434484,24,C
8396,-0.8965123978249366,4,B
8397,0.3009292235312458,90,C
8398,-0.24309712922850596,1,A
8399,-1.460289687172573,67,C
8400,-1.3996869981968811,17,C
8401,-0.3428098723500025,28,B
8402,-1.5086994434232082,98,B
8403,-0.4688917863063758,57,C
8404,0.7739189680274177,46,C
8405,0.4096675109615013,28,A
8406,-1.153377473277621,53,C
8407,-0.44776229355574365,29,A
8408,-0.6798814256599514,38,A
8409,-0.8640055614736186,32,A
8410,2.0926060461672646,5,A
8411,0.9912623963876294,52,B
8412,-2.814214861823738,96,C
8413,0.5130445271482791,73,A
8414,-0.4909056535439541,94,A
8415,0.3221938538144542,73,A
8416,-0.6218909572585233,5,C
8417,-0.7352257526094311,45,A
8418,0.8766823640049931,11,C
8419,-0.9500001761367186,20,B
8420,-0.43543933811020413,94,B
8421,0.23567208003402493,21,A
8422,0.0964588316434358,18,B
8423,-0.8529930781484022,17,B
8424,-0.8118457173615452,51,C
8425,0.5667649536590313,57,A
8426,1.2625594986584503,23,C
8427,-0.6006237052137203,46,C
8428,-0.7978726016264015,88,C
8429,0.3398000351038371,89,B
8430,0.06270428722430214,33,C
8431,0.05362281769653974,77,C
8432,0.21349120341542255,26,C
8433,-0.5580327715735449,49,A
8434,0.8284822171372893,14,C
8435,-0.7292065642274195,81,A
8436,-0.2794224533022899,43,B
8437,-0.7788710154472136,8,A
8438,-1.2168911339515873,61,C
8439,0.9672560888074604,51,B
8440,-1.2579298817481759,89,A
8441,-1.9326033927647581,63,C
8442,0.5432391177397368,82,A
8443,0.6423817650728866,14,B
8444,-0.47495087420928456,62,B
8445,0.21626385791916666,71,C
8446,-1.767931050480747,69,A
8447,-1.837261894309639,94,A
8448,-0.9579440425833955,86,A
8449,1.2981532751270601,91,A
8450,-0.6871084141048936,18,C
8451,-0.05942688487342665,23,C
8452,-0.8465639220210999,5,A
8453,0.13585868216982597,31,B
8454,0.5301591903384817,60,C
8455,-2.1469197805108555,82,B
8456,1.750705684115234,16,B
8457,0.8992267597136803,59,A
8458,-1.5463123884451984,86,B
8459,0.9502472400328824,90,C
8460,0.20997565586872793,80,C
8461,0.4165820295345612,94,A
8462,0.6715460348422874,3,B
8463,-0.05080298248043821,10,C
8464,1.5529511844909096,42,B
8465,-1.1054303459121873,93,A
8466,0.7627728431159061,9,C
8467,0.4056608634304639,28,A
8468,-1.6106706254094176,14,C
8469,-0.3159867874530959,3,B
8470,0.748831728402038,34,C
8471,0.69401692993707,13,B
8472,0.46146760442928264,59,C
8473,1.355421025706082,8,C
8474,-0.7737328315844954,10,B
8475,1.135082920453625,68,A
8476,-0.3403104036752486,90,B
8477,-0.5387610128543133,57,C
8478,-1.1256471150962073,7,A
8479,-1.8942326607796485,42,B
8480,-0.7585436017675178,30,B
8481,0.16366083010649804,26,C
8482,-0.9414637035377665,6,A
8483,0.5130784071211605,29,C
8484,0.059152008655215596,84,A
8485,0.45411758331299373,43,C
8486,0.2692152513849297,23,B
8487,1.235733030924027,39,A
8488,-1.596986607665566,75,A
8489,0.3469008459653111,38,A
8490,1.1410460789954215,52,B
8491,0.38350504706053545,94,C
8492,-0.46307726349690015,24,B
8493,-0.2144345282578811,62,C
8494,-0.4302901056851637,19,A
8495,-0.33955075680137636,8,A
8496,-0.41113433649314624,27,C
8497,-1.8239281038072765,91,B
8498,0.9790388764729763,7,C
8499,-1.869255338278766,99,A
8500,-0.2715295677417434,24,B
8501,0.33975770581997444,44,C
8502,-0.016531818777688785,28,C
8503,0.4771210160933826,59,C
8504,-0.1716457659714567,39,B
8505,0.6510350825564004,57,A
8506,0.7171116057787962,21,B
8507,-0.5465957530121938,80,C
8508,-0.08130117075548315,24,C
8509,-0.893022931013122,72,B
8510,1.539732252331352,3,A
8511,-0.02488772371876503,56,B
8512,0.6804400914144146,27,B
8513,-0.3736389800507287,59,C
8514,1.0814034516888864,64,B
8515,-0.8188074911232319,10,A
8516,1.073883319748143,40,B
8517,1.140993095168163,92,C
8518,-0.8888413797766507,13,C
8519,-0.688285239272497,91,A
8520,-0.06608531784096308,51,A
8521,-0.9644614824098967,25,B
8522,-1.1376912023059569,32,C
8523,-0.7575436654666161,45,C
8524,-0.7534972092042392,92,A
8525,1.0006327217240718,39,C
8526,0.7140568781195963,52,C
8527,0.7888006005606388,99,A
8528,-0.5016134929129622,45,B
8529,-1.3268504553070748,49,A
8530,1.0724621786791897,3,B
8531,0.6781520469832025,4,B
8532,-2.4609751285850843,4,B
8533,-1.138507807966744,97,C
8534,2.0100078631916025,24,A
8535,-2.0453292067044933,6,A
8536,0.5716901922418338,75,A
8537,-1.800204770670324,44,A
8538,-1.6698821662070427,98,A
8539,-0.12959650621089283,73,A
8540,-0.4640405598976999,83,B
8541,-0.2653620758034339,94,A
8542,0.7061543807995516,16,C
8543,0.44139142077584625,92,B
8544,0.3684497383242269,33,C
8545,-2.0762367030114914,43,B
8546,-0.45679083339343235,52,C
8547,-0.7741583323268815,62,B
8548,0.6622644538997917,92,A
8549,1.1794830279671975,41,C
8550,-1.1434152067733856,31,C
8551,-0.3260869566367299,89,C
8552,2.651237042030003,97,C
8553,1.1080110474568445,72,A
8554,-1.2564739397286355,91,B
8555,0.7648961414571103,43,C
8556,-1.0305945264104879,26,A
8557,-0.274026943197279,66,C
8558,-0.523171336328461,74,A
8559,-0.8181003695087506,82,A
8560,-1.6092844049070882,14,C
8561,1.843971131642645,60,C
8562,-1.8413674278716594,3,B
8563,-1.0155204681816008,84,A
8564,0.15921766388617417,80,A
8565,2.8379638783729857,62,B
8566,-1.4357842841159179,8,A
8567,-1.6497557763004684,9,C
8568,0.7818842781971997,28,B
8569,1.4524297673833573,39,A
8570,0.09025814144529139,91,B
8571,-0.0560621909269018,41,A
8572,-0.7338692115339404,87,C
8573,0.5217857397310701,93,A
8574,-0.1741941990000264,75,B
8575,-0.5712188565045071,74,C
8576,-0.010928656274004939,5,A
8577,-1.0205281538903976,27,C
8578,0.7180359528885634,59,C
8579,1.6574499446540136,9,A
8580,-0.013757604529049875,67,B
8581,-0.4658741931943274,55,A
8582,-0.07095919395250783,98,B
8583,0.8762654996456485,79,C
8584,0.628179948477393,20,C
8585,-0.1752937637922421,28,B
8586,-1.3665464550848088,54,B
8587,-0.8744327052842594,10,B
8588,-1.127924417637043,31,C
8589,-0.5046577594615289,17,C
8590,-0.7809169356949104,25,C
8591,-1.273839748926471,21,B
8592,-2.6542001654852214,42,C
8593,1.0383606811218862,60,C
8594,1.2203194622921987,2,C
8595,-2.057747511309452,63,C
8596,-0.7494427675745597,66,C
8597,1.294847682370675,83,B
8598,0.13150121055278916,55,A
8599,-0.9644053894951369,15,A
8600,0.2786299942233494,42,C
8601,-1.2206662250335891,88,B
8602,0.4123506580285463,44,C
8603,0.1458370077329046,52,A
8604,0.04226484007457833,22,A
8605,-0.7787083627627273,9,B
8606,1.2629422125450092,67,C
8607,0.8306227031190836,84,A
8608,0.43250301231645605,82,B
8609,-0.1920860803860521,45,B
8610,-0.16208139650273512,87,A
8611,1.028986766673498,41,A
8612,0.5295427807988047,93,A
8613,-0.6269060519166205,97,B
8614,-0.24607154715111293,18,A
8615,0.03316468257884194,76,B
8616,0.3697534117107004,61,A
8617,-0.3419029151901896,88,C
8618,0.9600253390406084,32,C
8619,1.0183252619187437,4,C
8620,-0.16071285675138958,44,A
8621,-0.9463328498617337,37,C
8622,-2.0698452283224706,84,A
8623,-0.2935651463325383,88,B
8624,0.10073541578254622,99,C
8625,-0.6135812366691106,4,C
8626,0.13785056296070594,16,A
8627,1.907417391972833,73,B
8628,0.42435483214785946,54,B
8629,0.19322458529940753,90,B
8630,2.462058679983434,81,A
8631,1.5832921103181354,63,A
8632,2.1710534795406216,79,B
8633,1.121916832447888,62,C
8634,1.0298161161557209,51,A
8635,1.183802495602124,15,A
8636,0.27345735033189716,43,C
8637,-1.2317308305771488,84,C
8638,-0.2614190274845064,66,A
8639,0.36247298574668974,58,C
8640,0.6535075242807294,86,B
8641,0.642975677231528,92,A
8642,-0.47277134614583227,78,C
8643,0.11237309886984759,64,C
8644,0.47151284268498694,76,A
8645,0.37959495348583294,79,A
8646,0.14820274924764731,70,B
8647,-1.9663554771987202,60,C
8648,1.1047408612789498,71,B
8649,-0.8102272990485598,90,B
8650,-0.7478837723701296,96,A
8651,0.8495065397820215,84,B
8652,0.0014755327190371097,25,A
8653,-1.8332275161766673,32,C
8654,-0.9784368681992692,60,A
8655,-0.1244451112160826,85,C
8656,-0.6894848389036824,46,B
8657,0.4019981830465429,53,C
8658,0.6832088903271186,56,C
8659,-0.677833647048024,46,B
8660,-0.6541531429725296,62,C
8661,-0.07561797165384962,99,A
8662,0.4639974523872191,17,C
8663,0.21412899434339572,19,B
8664,0.7926457574131494,56,A
8665,-0.04275487796612722,74,A
8666,-0.38999302221744586,70,B
8667,-1.5047256145881736,40,B
8668,-0.005034069136700701,92,B
8669,0.4707198844300545,49,C
8670,0.7606853821956597,51,C
8671,-1.5190828544134527,66,A
8672,-0.35070956102704104,73,B
8673,0.25080044601784274,47,C
8674,-0.18105992704914378,61,B
8675,-0.9014731067060108,26,B
8676,-0.023430044563853638,65,C
8677,-1.3867804449380774,6,C
8678,-2.0638201603260042,60,C
8679,-1.0797711955536793,20,B
8680,-0.10997179327978893,14,A
8681,2.352119402631263,66,C
8682,0.5873879183800108,57,B
8683,1.1969448244128955,65,A
8684,0.6832480487984697,36,A
8685,0.7675768164137108,94,A
8686,-0.2824799373157396,54,A
8687,-2.875594465882748,26,C
8688,-0.4272832312760062,59,B
8689,0.4282424760593344,55,C
8690,0.8195117386108391,54,A
8691,-0.4123702789854669,62,A
8692,-0.8918666920824135,86,A
8693,-1.0912533497222172,29,C
8694,1.2099599019106002,60,A
8695,1.2655606647241104,6,A
8696,0.2745011974088581,87,B
8697,0.4130738040691055,79,A
8698,0.33603783469268705,71,B
8699,-0.15735613155407271,97,B
8700,0.8549537933287196,11,B
8701,-0.7116755139073883,35,C
8702,-1.7936793751237743,10,C
8703,0.6238514350612338,40,A
8704,1.9672799961260854,16,A
8705,-0.32983284313784644,12,B
8706,-0.044553002130807956,36,B
8707,-0.767123780450271,5,B
8708,2.4785888552001407,42,A
8709,-0.28236246105654333,85,B
8710,-0.3953985109783584,93,C
8711,0.36827738077518407,65,B
8712,0.17303869177512693,27,B
8713,-0.26448207434304327,67,B
8714,1.89558587197704,12,A
8715,-0.7979755269444132,87,A
8716,0.7953246855038295,10,B
8717,-1.1554040373815027,40,A
8718,-0.012091430513575523,10,C
8719,0.8374247071764903,32,B
8720,-0.9073014894970214,75,C
8721,-1.2660812655666385,15,A
8722,0.9376723500715255,34,C
8723,0.9243380973993498,58,B
8724,2.1260648229572734,52,A
8725,0.22130486794417084,3,A
8726,0.7288457655009688,76,B
8727,0.12831159531312,55,C
8728,-0.4107476554641748,69,A
8729,-1.040607109436068,63,C
8730,-0.8360022658317938,37,A
8731,-1.2038125876324988,65,A
8732,1.0913454784326282,97,C
8733,-1.292832485081853,18,B
8734,-0.5150373282070314,9,A
8735,-0.576860926321743,46,C
8736,0.7566543668288321,22,B
8737,1.0234615755813343,10,C
8738,0.654597223558076,91,C
8739,0.6484157605314168,91,C
8740,-0.16163401003638142,66,B
8741,0.5234097130031312,47,B
8742,-0.6061446257788596,22,A
8743,-0.6438294522812371,32,C
8744,-1.6935591470428204,43,C
8745,0.8447892843478205,74,B
8746,0.6210163802280388,60,B
8747,-0.022093830675747658,62,C
8748,0.5326192527446327,65,C
8749,0.5185828155191748,83,B
8750,1.5226901948729414,3,A
8751,-0.8042218461703765,58,A
8752,0.8018300370928503,15,A
8753,-1.0308575871132735,97,A
8754,0.5021628559733843,45,C
8755,-0.7930580794539499,90,A
8756,-2.0276801603110877,12,C
8757,1.116313171352576,91,A
8758,-0.8610322431608384,74,B
8759,-0.04677347010914461,29,C
8760,-1.1124799755801547,97,B
8761,1.0557121501379714,37,B
8762,1.8541597990182224,91,B
8763,0.18502045767293165,90,B
8764,-0.32680517427029177,57,C
8765,-0.1123844999976813,65,C
8766,-0.6893193086513686,17,B
8767,-0.7244424823941664,91,B
8768,0.5151722838252507,70,A
8769,-1.100673288210229,39,B
8770,-1.8733736335871214,93,A
8771,-0.2300458870469677,46,A
8772,0.408531991579418,33,A
8773,-0.6639609653631372,12,A
8774,-0.8438078461759173,35,B
8775,-0.12106268550757192,2,C
8776,-0.18228399290300884,78,B
8777,0.9392346749628757,68,A
8778,-0.4484015320515137,41,A
8779,-0.457123383588018,56,B
8780,1.3828572217918595,90,B
8781,-1.2064723750234965,58,C
8782,0.8233579129569485,92,C
8783,-1.3809230547960545,31,B
8784,1.0615376852811311,37,B
8785,0.7654800227849468,80,A
8786,0.6756693638471516,98,B
8787,-0.36945657640788265,68,C
8788,-1.6532477982613814,59,B
8789,0.7444600321167436,66,C
8790,-1.09740292544335,85,A
8791,-1.2038663377739751,33,A
8792,-0.5158267960581988,13,C
8793,0.14072177312988193,9,B
8794,0.8645760919289901,12,C
8795,0.6626646441754721,33,C
8796,-0.861416240411961,68,A
8797,-0.5356121931360833,74,B
8798,1.098894576643486,77,C
8799,0.4161523295078495,36,A
8800,-1.312059017092993,56,C
8801,0.8475945491922501,5,B
8802,-0.6825471428960471,4,A
8803,0.8738984754339417,92,A
8804,1.185994552660237,42,B
8805,0.09622093055655048,23,B
8806,-1.1597864444233867,61,A
8807,0.8496517830211685,41,C
8808,0.22400338796940178,13,C
8809,0.9487102945218591,33,C
8810,-1.2452399785636545,82,A
8811,-0.5362882251072228,59,B
8812,-1.6143932558808964,24,B
8813,-0.1726704302578771,71,A
8814,1.254941999784332,81,A
8815,-0.5966457720158933,30,C
8816,-0.20025556357168411,9,A
8817,0.9935765236255417,87,A
8818,-0.45824850977651843,72,A
8819,1.2535962482086387,93,C
8820,1.4477672909160448,10,C
8821,0.5580672674809916,75,B
8822,0.23176379102975256,98,C
8823,0.5551124835105657,14,C
8824,-0.6370237877468139,82,C
8825,-0.5487627666513657,51,A
8826,0.6111357338459754,95,C
8827,-0.36431665191733786,89,A
8828,0.8948356692933549,87,A
8829,0.047122641674402936,49,C
8830,-1.8859477532915425,97,A
8831,0.15552215305696832,50,B
8832,1.2046635046757792,89,B
8833,0.44889447722592946,32,B
8834,0.7980912542447992,40,B
8835,-0.061509724659215656,85,C
8836,-1.020555457878302,23,A
8837,-0.1802289274222812,66,C
8838,0.6244590730277085,78,C
8839,-0.13302556316260383,11,A
8840,-0.01632536213087778,5,B
8841,0.8642707650725578,67,C
8842,-0.6869002156880721,77,C
8843,0.45207951691807546,8,A
8844,0.7731459036055419,55,A
8845,-0.9051312218340981,53,C
8846,0.4336068004329635,44,B
8847,0.13693800241254964,73,A
8848,0.9608566353536845,52,A
8849,-0.08377021076463921,22,C
8850,-1.9865103520183716,8,C
8851,-0.06530896380099205,88,B
8852,-1.1513944579173871,77,C
8853,-1.0450442939009008,74,C
8854,0.1947926915306834,62,B
8855,0.25903396080987856,19,A
8856,-1.5233040357541814,5,A
8857,-0.038708715983786515,93,C
8858,0.26716305483754854,56,B
8859,-0.5490163798178431,3,C
8860,0.07855907893830372,35,A
8861,-0.6529077021617196,63,A
8862,-2.233786919636267,62,B
8863,2.2354004080162726,85,C
8864,2.0197385766750022,82,B
8865,-0.3313012334281096,47,B
8866,0.22708940138676942,47,A
8867,0.1830663087600014,68,A
8868,-1.1525550349195108,81,A
8869,0.5342508126511679,33,C
8870,0.572943121567673,69,B
8871,-0.05925193985910751,65,A
8872,-0.9883890290099875,27,A
8873,-0.14496204610191252,8,A
8874,0.524711308173582,10,C
8875,-0.42480492516292134,58,C
8876,-1.9737471930379717,29,A
8877,1.1906327519659927,41,A
8878,0.059716339973630995,15,A
8879,0.6819209174809118,61,A
8880,1.163967384352802,52,B
8881,0.12397983353738073,14,A
8882,-0.4416590952927052,9,B
8883,0.2955272611206339,50,A
8884,-0.3742762720848344,42,A
8885,0.9460298558031547,20,C
8886,-0.6408845764955056,41,C
8887,-0.5877198576497117,75,C
8888,1.81864671723274,14,C
8889,-1.5080459381779492,36,B
8890,-0.5108561655530514,75,B
8891,-0.6323704835756894,21,B
8892,0.23541444964392227,5,B
8893,0.7331368405033281,78,A
8894,-1.0126677233346888,4,A
8895,-2.944649844434169,10,B
8896,1.3937329251284318,86,C
8897,0.13891433337757492,40,A
8898,0.11574489132895073,64,B
8899,0.0437829832669802,85,C
8900,0.1926868054792733,74,B
8901,1.8867642313611919,91,A
8902,-1.1120953104605784,19,A
8903,-1.6654470870665776,38,C
8904,-0.7436750521392369,9,A
8905,-1.6389385555004898,65,B
8906,0.14197977790744054,18,B
8907,0.35365988409943094,95,A
8908,0.7246498872829564,41,C
8909,0.13128093539776067,73,B
8910,-0.11657597998657206,4,A
8911,0.6529292655895416,43,B
8912,0.7850571034641233,41,B
8913,0.2806883368956964,82,A
8914,1.2663397616521859,87,B
8915,1.5463031695170042,86,A
8916,-0.6848659227046077,17,A
8917,-0.6275487110479429,18,C
8918,-1.2893358253781473,59,B
8919,1.1276961552030766,65,C
8920,1.6211128992215158,87,B
8921,-0.14436387100888481,11,A
8922,0.5876679518944079,85,A
